NC_004557	2234838	98.00	100	2	0	511	610	1	100	8e-42	174
NC_004631	676211	99.33	150	1	0	536	685	1	150	3e-71	272
NC_004663	3745352	98.60	143	2	0	438	580	1	143	9e-66	254
NC_004722	1532107	100.00	150	0	0	545	694	1	150	6e-73	278
NC_004757	New.19.CleanUp.ReferenceOTU21714	98.01	151	3	0	534	684	1	151	2e-68	263
NC_005085	New.5.CleanUp.ReferenceOTU257512	97.33	150	4	0	535	684	1	150	3e-66	255
NC_005296	62406	99.33	150	1	0	481	630	1	150	3e-71	272
NC_005363	New.59.CleanUp.ReferenceOTU610900	97.93	145	3	0	515	659	1	145	4e-65	252
NC_005773	2534143	99.33	150	1	0	530	679	1	150	3e-71	272
NC_005945	1532107	100.00	150	0	0	516	665	1	150	6e-73	278
NC_005966	584176	98.00	150	3	0	532	681	1	150	6e-68	261
NC_006155	274754	100.00	150	0	0	537	686	1	150	6e-73	278
NC_006177	New.19.CleanUp.ReferenceOTU16224	97.97	148	2	1	548	694	1	148	3e-66	255
NC_006274	1532107	100.00	150	0	0	544	693	1	150	6e-73	278
NC_006322	4301491	98.67	150	2	0	545	694	1	150	1e-69	267
NC_006350	3423513	98.00	150	3	0	529	678	1	150	6e-68	261
NC_006361	4393724	100.00	150	0	0	501	650	1	150	6e-73	278
NC_006368	New.5.CleanUp.ReferenceOTU328310	97.33	150	4	0	534	683	1	150	3e-66	255
NC_006369	7920	97.33	150	4	0	534	683	1	150	3e-66	255
NC_006511	676211	99.33	150	1	0	536	685	1	150	3e-71	272
NC_006513	161269	98.67	150	2	0	532	681	1	150	1e-69	267
NC_006582	4380901	98.67	150	2	0	544	693	1	150	1e-69	267
NC_006834	780788	98.59	142	2	0	536	677	1	142	4e-65	252
NC_006905	676211	99.33	150	1	0	536	685	1	150	3e-71	272
NC_006932	823809	98.68	152	2	0	477	628	1	152	1e-70	270
NC_006958	650171	99.33	150	1	0	518	667	1	150	3e-71	272
NC_007086	780788	98.59	142	2	0	536	677	1	142	4e-65	252
NC_007164	650171	98.67	150	2	0	519	668	1	150	1e-69	267
NC_007168	137056	100.00	150	0	0	542	691	1	150	6e-73	278
NC_007204	New.42.CleanUp.ReferenceOTU24973	97.28	147	4	0	576	722	1	147	1e-64	250
NC_007298	779751	98.67	150	2	0	532	681	1	150	1e-69	267
NC_007333	New.19.CleanUp.ReferenceOTU8278	97.33	150	4	0	523	672	2	151	3e-66	255
NC_007356	29714	100.00	97	0	0	494	590	1	97	2e-43	180
NC_007404	72646	99.33	150	1	0	537	686	1	150	3e-71	272
NC_007406	829415	98.67	150	2	0	481	630	1	150	1e-69	267
NC_007434	3423513	98.00	150	3	0	531	680	1	150	6e-68	261
NC_007492	New.59.CleanUp.ReferenceOTU859884	100.00	144	0	0	528	671	1	144	1e-69	267
NC_007493	831098	98.67	150	2	0	475	624	1	150	1e-69	267
NC_007498	New.13.CleanUp.ReferenceOTU513670	98.64	147	2	0	547	693	1	147	6e-68	261
NC_007508	141976	97.33	150	4	0	536	685	1	150	3e-66	255
NC_007510	3423513	98.00	150	3	0	532	681	1	150	6e-68	261
NC_007512	New.5.CleanUp.ReferenceOTU527489	97.33	150	4	0	518	667	1	150	3e-66	255
NC_007514	141021	99.00	100	1	0	520	619	1	100	2e-43	180
NC_007517	109573	98.64	147	2	0	544	690	1	147	6e-68	261
NC_007530	1532107	100.00	150	0	0	544	693	1	150	6e-73	278
NC_007613	141145	100.00	150	0	0	536	685	1	150	6e-73	278
NC_007614	New.59.CleanUp.ReferenceOTU905875	99.31	145	1	0	537	681	7	151	2e-68	263
NC_007618	823809	98.68	152	2	0	477	628	1	152	1e-70	270
NC_007651	3423513	98.00	150	3	0	531	680	1	150	6e-68	261
NC_007761	4338661	100.00	150	0	0	475	624	1	150	6e-73	278
NC_007775	New.28.CleanUp.ReferenceOTU355847	99.01	101	1	0	480	580	1	101	5e-44	182
NC_007777	New.59.CleanUp.ReferenceOTU385905	98.00	150	3	0	500	649	2	151	6e-68	261
NC_007778	245495	98.01	151	3	0	481	631	1	151	2e-68	263
NC_007794	4381473	98.67	150	2	0	476	625	1	150	1e-69	267
NC_007880	144057	97.01	134	4	0	525	658	1	134	2e-57	226
NC_007907	161579	100.00	151	0	0	652	802	1	151	2e-73	279
NC_007925	239139	99.33	150	1	0	481	630	1	150	3e-71	272
NC_007947	2221290	97.35	151	4	0	535	685	1	151	8e-67	257
NC_007948	350563	98.67	150	2	0	532	681	1	150	1e-69	267
NC_007958	245495	98.01	151	3	0	481	631	1	151	2e-68	263
NC_007963	108433	100.00	115	0	0	532	646	1	115	2e-53	213
NC_007964	245495	97.35	151	4	0	481	631	1	151	7e-67	257
NC_007969	New.42.CleanUp.ReferenceOTU24973	97.28	147	4	0	577	723	1	147	1e-64	250
NC_007973	4369229	100.00	144	0	0	533	676	1	144	1e-69	267
NC_008009	New.59.CleanUp.ReferenceOTU14056	97.10	138	4	0	500	637	14	151	1e-59	233
NC_008027	821119	100.00	147	0	0	533	679	6	152	3e-71	272
NC_008095	New.59.ReferenceOTU2700	97.32	149	2	2	545	692	1	148	4e-65	252
NC_008146	New.59.CleanUp.ReferenceOTU1330879	99.31	145	1	0	514	658	1	145	2e-68	263
NC_008149	274754	100.00	150	0	0	537	686	1	150	6e-73	278
NC_008150	274754	100.00	150	0	0	537	686	1	150	6e-73	278
NC_008245	144057	97.01	134	4	0	524	657	1	134	2e-57	226
NC_008254	New.42.CleanUp.ReferenceOTU91488	97.35	151	4	0	476	626	1	151	7e-67	257
NC_008255	New.59.CleanUp.ReferenceOTU785688	100.00	140	0	0	539	678	12	151	2e-67	259
NC_008261	4448928	99.34	152	1	0	511	662	1	152	2e-72	276
NC_008268	136453	99.33	150	1	0	507	656	1	150	3e-71	272
NC_008278	New.59.CleanUp.ReferenceOTU582834	98.01	151	1	2	499	648	1	150	6e-68	261
NC_008313	61812	98.67	150	2	0	533	682	1	150	1e-69	267
NC_008343	New.7.CleanUp.ReferenceOTU246283	97.60	125	3	0	485	609	1	125	5e-54	215
NC_008380	4338661	100.00	150	0	0	475	624	1	150	6e-73	278
NC_008390	3423513	98.00	150	3	0	532	681	1	150	6e-68	261
NC_008435	239139	98.67	150	2	0	481	630	1	150	1e-69	267
NC_008463	827497	98.00	150	3	0	528	677	1	150	6e-68	261
NC_008497	4431608	98.11	106	2	0	559	664	1	106	4e-45	185
NC_008536	New.59.CleanUp.ReferenceOTU792497	98.00	150	3	0	491	640	1	150	6e-68	261
NC_008541	56625	100.00	150	0	0	511	660	1	150	6e-73	278
NC_008542	3423513	98.00	150	3	0	532	681	1	150	6e-68	261
NC_008593	New.9.CleanUp.ReferenceOTU182843	97.37	152	4	0	511	662	1	152	2e-67	259
NC_008595	264791	98.67	150	2	0	523	672	1	150	1e-69	267
NC_008609	4444550	99.32	148	1	0	548	695	1	148	4e-70	268
NC_008699	4437318	97.33	150	4	0	519	668	1	150	3e-66	255
NC_008700	3505032	97.33	150	4	0	540	689	1	150	3e-66	255
NC_008702	161269	98.00	150	3	0	532	681	1	150	6e-68	261
NC_008705	New.59.CleanUp.ReferenceOTU1330879	99.31	145	1	0	514	658	1	145	2e-68	263
NC_008711	4318815	100.00	150	0	0	513	662	1	150	6e-73	278
NC_008740	4119088	97.28	147	4	0	532	678	1	147	1e-64	250
NC_008752	1120966	98.67	150	2	0	531	680	1	150	1e-69	267
NC_008781	4395995	98.00	150	3	0	525	674	1	150	6e-68	261
NC_008782	4044599	99.33	150	1	0	531	680	1	150	3e-71	272
NC_008825	781055	98.67	150	2	0	533	682	1	150	1e-69	267
NC_009012	4309134	97.14	140	4	0	519	658	1	140	1e-60	237
NC_009049	831098	98.67	150	2	0	477	626	1	150	1e-69	267
NC_009074	3423513	98.00	150	3	0	531	680	1	150	6e-68	261
NC_009076	3423513	98.00	150	3	0	531	680	1	150	6e-68	261
NC_009077	New.59.CleanUp.ReferenceOTU1330879	99.31	145	1	0	514	658	1	145	2e-68	263
NC_009256	3423513	97.33	150	4	0	532	681	1	150	3e-66	255
NC_009328	New.19.CleanUp.ReferenceOTU3126	97.92	144	2	1	547	690	1	143	5e-64	248
NC_009338	90701	100.00	150	0	0	511	660	1	150	6e-73	278
NC_009342	650171	99.33	150	1	0	516	665	1	150	3e-71	272
NC_009380	1137749	98.00	150	3	0	505	654	1	150	6e-68	261
NC_009428	238148	97.33	150	4	0	477	626	1	150	3e-66	255
NC_009434	821119	99.34	152	1	0	528	679	1	152	2e-72	276
NC_009436	210269	100.00	150	0	0	536	685	1	150	6e-73	278
NC_009438	829702	100.00	150	0	0	538	687	1	150	6e-73	278
NC_009439	312988	100.00	150	0	0	528	677	1	150	6e-73	278
NC_009441	264229	98.67	150	2	0	523	672	1	150	1e-69	267
NC_009445	245495	98.68	151	2	0	481	631	1	151	3e-70	268
NC_009455	29714	100.00	97	0	0	494	590	1	97	2e-43	180
NC_009480	New.59.CleanUp.ReferenceOTU1260109	100.00	140	0	0	524	663	12	151	2e-67	259
NC_009483	4403866	98.00	150	3	0	544	693	1	150	6e-68	261
NC_009494	New.5.CleanUp.ReferenceOTU328310	97.33	150	4	0	534	683	1	150	3e-66	255
NC_009505	823809	98.68	152	2	0	477	628	1	152	1e-70	270
NC_009511	New.59.CleanUp.ReferenceOTU1055532	97.33	150	4	0	478	627	1	150	3e-66	255
NC_009512	277094	99.33	150	1	0	528	677	1	150	3e-71	272
NC_009524	4295725	99.33	150	1	0	574	723	1	150	3e-71	272
NC_009565	264791	98.67	150	2	0	525	674	1	150	1e-69	267
NC_009617	541328	98.68	151	2	0	508	658	1	151	4e-70	268
NC_009648	210269	100.00	150	0	0	536	685	1	150	6e-73	278
NC_009654	3691753	99.33	150	1	0	532	681	1	150	3e-71	272
NC_009659	537961	100.00	150	0	0	537	686	1	150	6e-73	278
NC_009664	240451	99.33	150	1	0	507	656	1	150	3e-71	272
NC_009667	823809	98.68	152	2	0	477	628	1	152	1e-70	270
NC_009674	1532107	98.67	150	2	0	545	694	1	150	1e-69	267
NC_009675	New.7.CleanUp.ReferenceOTU173727	97.60	125	3	0	550	674	6	130	5e-54	215
NC_009698	511129	98.52	135	2	0	499	633	1	135	3e-61	239
NC_009706	4360991	100.00	100	0	0	509	608	1	100	4e-45	185
NC_009715	4401957	98.00	100	2	0	773	872	1	100	9e-42	174
NC_009720	New.59.CleanUp.ReferenceOTU512154	97.20	143	4	0	474	616	1	143	2e-62	243
NC_009725	4441266	100.00	150	0	0	542	691	1	150	6e-73	278
NC_009792	141145	98.67	150	2	0	538	687	1	150	1e-69	267
NC_009802	4401957	100.00	100	0	0	506	605	1	100	4e-45	185
NC_009832	274754	100.00	150	0	0	536	685	1	150	6e-73	278
NC_009848	4477551	100.00	150	0	0	537	686	1	150	6e-73	278
NC_009943	257496	98.00	100	2	0	553	652	1	100	8e-42	174
NC_009953	1137749	98.00	150	3	0	505	654	1	150	6e-68	261
NC_010001	159911	98.01	151	3	0	524	674	1	151	2e-68	263
NC_010002	4469492	100.00	150	0	0	531	680	1	150	6e-73	278
NC_010084	New.59.CleanUp.ReferenceOTU36879	97.96	147	3	0	532	678	1	147	3e-66	255
NC_010103	823809	98.68	152	2	0	477	628	1	152	1e-70	270
NC_010162	New.7.CleanUp.ReferenceOTU119570	98.67	150	2	0	545	694	1	150	1e-69	267
NC_010168	56625	99.33	150	1	0	525	674	1	150	3e-71	272
NC_010169	823809	98.68	152	2	0	477	628	1	152	1e-70	270
NC_010170	4483058	100.00	150	0	0	535	684	1	150	6e-73	278
NC_010172	New.5.CleanUp.ReferenceOTU167726	97.35	151	2	2	481	630	1	150	3e-66	255
NC_010184	1532107	100.00	150	0	0	544	693	1	150	6e-73	278
NC_010322	277094	99.33	150	1	0	528	677	1	150	3e-71	272
NC_010336	144057	97.76	134	3	0	523	656	1	134	5e-59	231
NC_010338	161154	100.00	150	0	0	478	627	1	150	6e-73	278
NC_010465	274754	100.00	150	0	0	537	686	1	150	6e-73	278
NC_010468	141145	100.00	150	0	0	536	685	1	150	6e-73	278
NC_010473	141145	100.00	150	0	0	536	685	1	150	6e-73	278
NC_010501	277094	98.67	150	2	0	528	677	1	150	1e-69	267
NC_010505	572586	98.67	150	2	0	479	628	1	150	1e-69	267
NC_010508	3423513	98.00	150	3	0	532	681	1	150	6e-68	261
NC_010511	89412	100.00	92	0	0	479	570	1	92	1e-40	171
NC_010516	511129	98.52	135	2	0	509	643	1	135	3e-61	239
NC_010520	511129	98.52	135	2	0	509	643	1	135	3e-61	239
NC_010524	1855596	97.33	150	4	0	529	678	1	150	3e-66	255
NC_010551	3423513	98.00	150	3	0	532	681	1	150	6e-68	261
NC_010554	3610691	99.32	148	1	0	536	683	1	148	4e-70	268
NC_010556	New.52.CleanUp.ReferenceOTU144875	100.00	138	0	0	565	702	14	151	3e-66	255
NC_010571	New.59.CleanUp.ReferenceOTU403605	97.16	141	4	0	558	698	11	151	3e-61	239
NC_010572	77193	98.64	147	2	0	508	654	1	147	6e-68	261
NC_010581	New.5.CleanUp.ReferenceOTU370784	99.30	143	1	0	479	621	1	143	2e-67	259
NC_010602	574140	97.89	95	2	0	492	586	1	95	5e-39	165
NC_010617	271644	99.33	150	1	0	517	666	1	150	3e-71	272
NC_010622	New.59.CleanUp.ReferenceOTU920903	98.64	147	2	0	530	676	1	147	6e-68	261
NC_010628	New.59.CleanUp.ReferenceOTU1396002	99.29	140	1	0	490	629	12	151	1e-65	254
NC_010634	274754	100.00	150	0	0	537	686	1	150	6e-73	278
NC_010677	144057	97.01	134	4	0	525	658	1	134	2e-57	226
NC_010681	New.59.CleanUp.ReferenceOTU454412	97.33	150	4	0	531	680	2	151	3e-66	255
NC_010682	136025	98.67	150	2	0	539	688	1	150	1e-69	267
NC_010688	780788	98.59	142	2	0	536	677	1	142	4e-65	252
NC_010694	210269	99.33	150	1	0	534	683	1	150	3e-71	272
NC_010725	New.5.CleanUp.ReferenceOTU167726	97.35	151	2	2	481	630	1	150	3e-66	255
NC_010814	1143602	98.00	150	3	0	546	695	1	150	6e-68	261
NC_010842	574140	97.89	95	2	0	492	586	1	95	5e-39	165
NC_010943	New.52.CleanUp.ReferenceOTU39319	99.31	145	0	1	543	686	7	151	6e-68	261
NC_010994	4338661	100.00	150	0	0	475	624	1	150	6e-73	278
NC_010995	New.19.CleanUp.ReferenceOTU36857	97.96	147	3	0	526	672	1	147	3e-66	255
NC_011004	62406	99.33	150	1	0	481	630	1	150	3e-71	272
NC_011071	635524	100.00	150	0	0	536	685	1	150	6e-73	278
NC_011080	676211	99.33	150	1	0	536	685	1	150	3e-71	272
NC_011083	676211	99.33	150	1	0	536	685	1	150	3e-71	272
NC_011094	676211	99.33	150	1	0	536	685	1	150	3e-71	272
NC_011146	New.59.CleanUp.ReferenceOTU406055	100.00	144	0	0	547	690	1	144	1e-69	267
NC_011149	676211	99.33	150	1	0	536	685	1	150	3e-71	272
NC_011205	676211	99.33	150	1	0	536	685	1	150	3e-71	272
NC_011365	New.42.CleanUp.ReferenceOTU25644	97.37	152	2	2	481	631	1	151	8e-67	257
NC_011369	4338661	100.00	150	0	0	475	624	1	150	6e-73	278
NC_011658	1532107	100.00	150	0	0	545	694	1	150	6e-73	278
NC_011662	4464495	99.32	147	1	0	535	681	1	147	1e-69	267
NC_011666	New.59.CleanUp.ReferenceOTU1385911	98.68	151	2	0	484	634	1	151	3e-70	268
NC_011725	1532107	100.00	150	0	0	544	693	1	150	6e-73	278
NC_011726	New.36.CleanUp.ReferenceOTU1183812	97.00	100	3	0	477	576	1	100	4e-40	169
NC_011729	New.33.CleanUp.ReferenceOTU25588	97.40	77	2	0	478	554	1	77	5e-29	132
NC_011757	New.5.CleanUp.ReferenceOTU167726	97.35	151	2	2	481	630	1	150	3e-66	255
NC_011769	3203828	99.29	140	1	0	541	680	1	140	1e-65	254
NC_011770	827497	98.00	150	3	0	528	677	1	150	6e-68	261
NC_011772	1532107	100.00	150	0	0	544	693	1	150	6e-73	278
NC_011773	1532107	100.00	150	0	0	544	693	1	150	6e-73	278
NC_011830	161579	100.00	151	0	0	554	704	1	151	2e-73	279
NC_011837	4360991	100.00	100	0	0	509	608	1	100	4e-45	185
NC_011884	519568	98.02	101	2	0	478	578	1	101	2e-42	176
NC_011886	56625	100.00	150	0	0	512	661	1	150	6e-73	278
NC_011898	15960	97.83	138	3	0	649	786	1	138	3e-61	239
NC_011963	831098	98.67	150	2	0	477	626	1	150	1e-69	267
NC_011969	1532107	100.00	150	0	0	544	693	1	150	6e-73	278
NC_011979	284868	99.33	150	1	0	548	697	1	150	3e-71	272
NC_011985	4338661	100.00	150	0	0	476	625	1	150	6e-73	278
NC_011989	4045633	98.00	150	3	0	476	625	1	150	6e-68	261
NC_011992	4044599	99.33	150	1	0	531	680	1	150	3e-71	272
NC_012004	4424239	99.34	152	1	0	538	689	1	152	2e-72	276
NC_012039	New.45.CleanUp.ReferenceOTU89862	97.47	79	2	0	510	588	1	79	4e-30	135
NC_012207	264791	98.67	150	2	0	525	674	1	150	1e-69	267
NC_012214	676211	98.67	150	2	0	534	683	1	150	1e-69	267
NC_012438	111129	100.00	88	0	0	501	588	1	88	2e-38	163
NC_012472	1532107	100.00	150	0	0	544	693	1	150	6e-73	278
NC_012489	New.59.CleanUp.ReferenceOTU1221851	97.33	150	4	0	514	663	1	150	3e-66	255
NC_012491	New.52.CleanUp.ReferenceOTU27360	98.55	138	2	0	544	681	14	151	6e-63	244
NC_012522	New.59.CleanUp.ReferenceOTU1072262	100.00	140	0	0	518	657	12	151	2e-67	259
NC_012526	4328482	97.20	107	1	2	507	612	1	106	2e-43	180
NC_012560	1119053	100.00	150	0	0	527	676	1	150	6e-73	278
NC_012563	511129	98.52	135	2	0	509	643	1	135	3e-61	239
NC_012658	511129	98.52	135	2	0	509	643	1	135	3e-61	239
NC_012659	1532107	100.00	150	0	0	544	693	1	150	6e-73	278
NC_012660	4352233	100.00	150	0	0	528	677	1	150	6e-73	278
NC_012669	New.59.CleanUp.ReferenceOTU874861	97.87	141	3	0	528	668	11	151	6e-63	244
NC_012673	4480598	99.34	151	1	0	553	703	1	151	8e-72	274
NC_012724	3423513	98.00	150	3	0	533	682	1	150	6e-68	261
NC_012731	210269	100.00	150	0	0	536	685	1	150	6e-73	278
NC_012778	316732	99.34	152	1	0	526	677	1	152	2e-72	276
NC_012791	New.7.CleanUp.ReferenceOTU185892	98.64	147	2	0	533	679	1	147	6e-68	261
NC_012796	831352	100.00	100	0	0	543	642	1	100	4e-45	185
NC_012803	4422405	100.00	150	0	0	511	660	1	150	6e-73	278
NC_012850	4338661	100.00	150	0	0	475	624	1	150	6e-73	278
NC_012856	136025	98.67	150	2	0	539	688	1	150	1e-69	267
NC_012881	4308446	100.00	95	0	0	546	640	1	95	2e-42	176
NC_012917	274365	99.33	150	1	0	537	686	1	150	3e-71	272
NC_012918	4403866	98.67	150	2	0	547	696	1	150	1e-69	267
NC_012947	141145	100.00	150	0	0	536	685	1	150	6e-73	278
NC_012967	141145	100.00	150	0	0	536	685	1	150	6e-73	278
NC_012971	141145	100.00	150	0	0	536	685	1	150	6e-73	278
NC_012988	New.5.CleanUp.ReferenceOTU167726	97.35	151	2	2	481	630	1	150	3e-66	255
NC_013016	308848	97.74	133	3	0	541	673	1	133	2e-58	230
NC_013061	New.53.CleanUp.ReferenceOTU131085	99.31	144	1	0	528	671	1	144	6e-68	261
NC_013062	102388	97.14	140	4	0	523	662	1	140	1e-60	237
NC_013119	823809	98.68	152	2	0	477	628	1	152	1e-70	270
NC_013131	New.59.CleanUp.ReferenceOTU733275	97.35	151	4	0	503	653	1	151	8e-67	257
NC_013132	New.52.CleanUp.ReferenceOTU8235	97.35	151	4	0	529	679	1	151	8e-67	257
NC_013159	13024	98.68	151	1	1	512	661	1	151	1e-69	267
NC_013161	New.36.CleanUp.ReferenceOTU1183812	97.00	100	3	0	477	576	1	100	4e-40	169
NC_013173	10418	100.00	100	0	0	541	640	1	100	4e-45	185
NC_013194	New.59.CleanUp.ReferenceOTU602796	97.26	146	4	0	535	680	6	151	5e-64	248
NC_013209	New.9.CleanUp.ReferenceOTU125896	98.08	104	2	0	481	584	1	104	5e-44	182
NC_013421	4364469	98.44	128	2	0	537	664	1	128	2e-57	226
NC_013446	576010	100.00	150	0	0	531	680	1	150	6e-73	278
NC_013510	New.19.CleanUp.ReferenceOTU38993	97.33	150	4	0	518	667	1	150	3e-66	255
NC_013512	4350611	97.62	126	3	0	504	629	1	126	1e-54	217
NC_013525	New.59.CleanUp.ReferenceOTU1691644	97.50	80	2	0	631	710	67	146	1e-30	137
NC_013530	New.7.CleanUp.ReferenceOTU66593	97.14	140	4	0	512	651	1	140	1e-60	237
NC_013552	29714	100.00	100	0	0	494	593	1	100	4e-45	185
NC_013592	555725	98.00	150	3	0	536	685	1	150	6e-68	261
NC_013595	New.59.CleanUp.ReferenceOTU1505721	97.33	150	4	0	500	649	1	150	3e-66	255
NC_013722	338929	100.00	150	0	0	536	685	1	150	6e-73	278
NC_013729	New.59.CleanUp.ReferenceOTU1407014	97.35	151	4	0	503	653	1	151	8e-67	257
NC_013791	830475	97.35	151	4	0	543	693	1	151	8e-67	257
NC_013850	210269	100.00	150	0	0	536	685	1	150	6e-73	278
NC_013854	New.36.CleanUp.ReferenceOTU478948	97.98	99	2	0	478	576	2	100	3e-41	172
NC_013861	7920	98.00	150	3	0	534	683	1	150	6e-68	261
NC_013890	29714	100.00	97	0	0	494	590	1	97	2e-43	180
NC_013929	New.59.CleanUp.ReferenceOTU1069293	97.33	150	4	0	510	659	2	151	3e-66	255
NC_013941	141145	100.00	150	0	0	536	685	1	150	6e-73	278
NC_013943	3201462	98.88	89	1	0	532	620	1	89	2e-37	159
NC_013947	4477120	100.00	141	0	0	507	647	1	141	6e-68	261
NC_013961	676211	98.67	150	2	0	534	683	1	150	1e-69	267
NC_013971	676211	98.67	150	2	0	534	683	1	150	1e-69	267
NC_014006	New.59.CleanUp.ReferenceOTU1399481	98.62	145	2	0	479	623	1	145	7e-67	257
NC_014019	557526	98.68	151	2	0	539	689	1	151	4e-70	268
NC_014034	831098	98.00	150	3	0	477	626	1	150	6e-68	261
NC_014100	811257	98.67	150	2	0	478	627	1	150	1e-69	267
NC_014103	557526	98.68	151	2	0	539	689	1	151	4e-70	268
NC_014117	698496	97.78	135	3	0	524	658	1	135	1e-59	233
NC_014125	7920	97.33	150	4	0	534	683	1	150	3e-66	255
NC_014151	788268	98.00	150	3	0	513	662	1	150	6e-68	261
NC_014158	543675	98.67	150	2	0	511	660	1	150	1e-69	267
NC_014166	277566	99.33	150	1	0	513	662	1	150	3e-71	272
NC_014171	1532107	100.00	150	0	0	544	693	1	150	6e-73	278
NC_014210	956334	98.00	150	3	0	519	668	1	150	6e-68	261
NC_014217	New.53.CleanUp.ReferenceOTU523671	97.97	148	3	0	477	624	1	148	7e-67	257
NC_014259	584176	100.00	150	0	0	531	680	1	150	6e-73	278
NC_014307	651436	98.67	150	2	0	537	686	1	150	1e-69	267
NC_014311	651436	98.67	150	2	0	537	686	1	150	1e-69	267
NC_014313	New.5.CleanUp.ReferenceOTU62252	97.95	146	3	0	477	622	1	146	1e-65	254
NC_014314	3694331	99.00	100	1	0	494	593	1	100	2e-43	180
NC_014319	299516	98.67	150	2	0	543	692	1	150	1e-69	267
NC_014328	4380668	98.00	100	2	0	509	608	1	100	8e-42	174
NC_014364	New.12.CleanUp.ReferenceOTU144840	98.68	76	1	0	536	611	1	76	4e-30	135
NC_014393	4457669	98.00	100	2	0	506	605	1	100	8e-42	174
NC_014394	New.5.CleanUp.ReferenceOTU28452	97.93	145	3	0	534	678	6	150	4e-65	252
NC_014479	4441266	99.33	150	1	0	542	691	1	150	3e-71	272
NC_014483	4428732	100.00	150	0	0	544	693	1	150	6e-73	278
NC_014500	555725	98.00	150	3	0	536	685	1	150	6e-68	261
NC_014532	4322642	98.00	150	3	0	534	683	1	150	6e-68	261
NC_014551	4441266	100.00	150	0	0	542	691	1	150	6e-73	278
NC_014614	2795129	97.00	100	3	0	505	604	1	100	4e-40	169
NC_014618	676211	100.00	150	0	0	535	684	1	150	6e-73	278
NC_014622	4428732	99.33	150	1	0	544	693	1	150	3e-71	272
NC_014623	New.59.CleanUp.ReferenceOTU990105	99.32	146	1	0	541	686	1	146	5e-69	265
