NC_005085	New.5.CleanUp.ReferenceOTU257512	97.33	150	4	0	535	684	1	150	3e-66	 255
NC_005125	New.5.CleanUp.ReferenceOTU316923	86.49	148	20	0	477	624	1	148	2e-38	 163
NC_005296	62406	99.33	150	1	0	481	630	1	150	3e-71	 272
NC_005363	New.59.CleanUp.ReferenceOTU610900	97.93	145	3	0	515	659	1	145	4e-65	 252
NC_005773	2534143	99.33	150	1	0	530	679	1	150	3e-71	 272
NC_005823	New.59.CleanUp.ReferenceOTU396625	93.33	150	10	0	501	650	1	150	3e-56	 222
NC_005861	New.59.CleanUp.ReferenceOTU1022527	96.03	151	6	0	534	684	1	151	2e-63	 246
NC_005945	1532107	100.00	150	0	0	516	665	1	150	6e-73	 278
NC_005966	584176	98.00	150	3	0	532	681	1	150	6e-68	 261
NC_006155	274754	100.00	150	0	0	537	686	1	150	6e-73	 278
NC_006177	New.19.CleanUp.ReferenceOTU16224	97.97	148	2	1	548	694	1	148	3e-66	 255
NC_006274	1532107	100.00	150	0	0	544	693	1	150	6e-73	 278
NC_006322	4301491	98.67	150	2	0	545	694	1	150	1e-69	 267
NC_006350	3423513	98.00	150	3	0	529	678	1	150	6e-68	 261
NC_006361	4393724	100.00	150	0	0	501	650	1	150	6e-73	 278
NC_006368	New.5.CleanUp.ReferenceOTU328310	97.33	150	4	0	534	683	1	150	3e-66	 255
NC_006369	7920	97.33	150	4	0	534	683	1	150	3e-66	 255
NC_006511	676211	99.33	150	1	0	536	685	1	150	3e-71	 272
NC_006513	161269	98.67	150	2	0	532	681	1	150	1e-69	 267
NC_006582	4380901	98.67	150	2	0	544	693	1	150	1e-69	 267
NC_006831	New.59.CleanUp.ReferenceOTU167468	89.40	151	16	0	501	651	1	151	8e-47	 191
NC_006834	New.59.CleanUp.ReferenceOTU970195	96.69	151	5	0	536	686	1	151	4e-65	 252
NC_006905	676211	99.33	150	1	0	536	685	1	150	3e-71	 272
NC_006932	823809	98.68	152	2	0	477	628	1	152	1e-70	 270
NC_006958	650171	99.33	150	1	0	518	667	1	150	3e-71	 272
NC_007086	New.59.CleanUp.ReferenceOTU970195	96.69	151	5	0	536	686	1	151	4e-65	 252
NC_007164	650171	98.67	150	2	0	519	668	1	150	1e-69	 267
NC_007168	137056	100.00	150	0	0	542	691	1	150	6e-73	 278
NC_007204	New.42.CleanUp.ReferenceOTU24973	97.28	147	4	0	576	722	1	147	1e-64	 250
NC_007298	779751	98.67	150	2	0	532	681	1	150	1e-69	 267
NC_007333	New.19.CleanUp.ReferenceOTU8278	97.33	150	4	0	523	672	2	151	3e-66	 255
NC_007356	New.5.CleanUp.ReferenceOTU458662	88.74	151	15	2	494	643	1	150	1e-44	 183
NC_007404	72646	99.33	150	1	0	537	686	1	150	3e-71	 272
NC_007406	829415	98.67	150	2	0	481	630	1	150	1e-69	 267
NC_007434	3423513	98.00	150	3	0	531	680	1	150	6e-68	 261
NC_007492	New.59.CleanUp.ReferenceOTU859884	100.00	144	0	0	528	671	1	144	1e-69	 267
NC_007493	831098	98.67	150	2	0	475	624	1	150	1e-69	 267
NC_007498	New.13.CleanUp.ReferenceOTU513670	98.64	147	2	0	547	693	1	147	6e-68	 261
NC_007508	141976	97.33	150	4	0	536	685	1	150	3e-66	 255
NC_007510	3423513	98.00	150	3	0	532	681	1	150	6e-68	 261
NC_007512	New.5.CleanUp.ReferenceOTU527489	97.33	150	4	0	518	667	1	150	3e-66	 255
NC_007514	New.5.CleanUp.ReferenceOTU415545	94.04	151	7	2	520	669	1	150	6e-58	 228
NC_007517	109573	98.64	147	2	0	544	690	1	147	6e-68	 261
NC_007519	New.13.CleanUp.ReferenceOTU194373	92.52	147	11	0	531	677	1	147	6e-53	 211
NC_007530	1532107	100.00	150	0	0	544	693	1	150	6e-73	 278
NC_007613	141145	100.00	150	0	0	536	685	1	150	6e-73	 278
NC_007614	New.59.CleanUp.ReferenceOTU905875	99.31	145	1	0	537	681	7	151	2e-68	 263
NC_007618	823809	98.68	152	2	0	477	628	1	152	1e-70	 270
NC_007644	New.5.CleanUp.ReferenceOTU66795	91.10	146	13	0	545	690	2	147	5e-49	 198
NC_007651	3423513	98.00	150	3	0	531	680	1	150	6e-68	 261
NC_007760	New.59.CleanUp.ReferenceOTU385851	96.03	151	6	0	544	694	1	151	2e-63	 246
NC_007761	4338661	100.00	150	0	0	475	624	1	150	6e-73	 278
NC_007775	New.28.CleanUp.ReferenceOTU355847	99.01	101	1	0	480	580	1	101	5e-44	 182
NC_007777	New.59.CleanUp.ReferenceOTU385905	98.00	150	3	0	500	649	2	151	6e-68	 261
NC_007778	245495	98.01	151	3	0	481	631	1	151	2e-68	 263
NC_007794	4381473	98.67	150	2	0	476	625	1	150	1e-69	 267
NC_007798	New.5.CleanUp.ReferenceOTU530301	86.99	146	17	2	491	635	1	145	2e-38	 163
NC_007880	535071	95.33	150	7	0	525	674	1	150	3e-61	 239
NC_007907	161579	100.00	151	0	0	652	802	1	151	2e-73	 279
NC_007925	239139	99.33	150	1	0	481	630	1	150	3e-71	 272
NC_007947	2221290	97.35	151	4	0	535	685	1	151	8e-67	 257
NC_007948	350563	98.67	150	2	0	532	681	1	150	1e-69	 267
NC_007958	245495	98.01	151	3	0	481	631	1	151	2e-68	 263
NC_007963	New.19.CleanUp.ReferenceOTU19338	95.39	152	5	2	532	682	1	151	8e-62	 241
NC_007964	245495	97.35	151	4	0	481	631	1	151	7e-67	 257
NC_007969	New.42.CleanUp.ReferenceOTU24973	97.28	147	4	0	577	723	1	147	1e-64	 250
NC_007973	4369229	100.00	144	0	0	533	676	1	144	1e-69	 267
NC_008009	New.59.CleanUp.ReferenceOTU327223	96.67	150	5	0	487	636	1	150	1e-64	 250
NC_008027	821119	100.00	147	0	0	533	679	6	152	3e-71	 272
NC_008095	New.59.ReferenceOTU2700	97.32	149	2	2	545	692	1	148	4e-65	 252
NC_008146	New.59.CleanUp.ReferenceOTU1330879	99.31	145	1	0	514	658	1	145	2e-68	 263
NC_008148	New.7.CleanUp.ReferenceOTU58177	92.67	150	11	0	533	682	1	150	1e-54	 217
NC_008149	274754	100.00	150	0	0	537	686	1	150	6e-73	 278
NC_008150	274754	100.00	150	0	0	537	686	1	150	6e-73	 278
NC_008245	535071	95.33	150	7	0	524	673	1	150	3e-61	 239
NC_008254	New.42.CleanUp.ReferenceOTU91488	97.35	151	4	0	476	626	1	151	7e-67	 257
NC_008255	New.59.CleanUp.ReferenceOTU785688	100.00	140	0	0	539	678	12	151	2e-67	 259
NC_008261	4448928	99.34	152	1	0	511	662	1	152	2e-72	 276
NC_008268	136453	99.33	150	1	0	507	656	1	150	3e-71	 272
NC_008278	New.59.CleanUp.ReferenceOTU582834	98.01	151	1	2	499	648	1	150	6e-68	 261
NC_008313	61812	98.67	150	2	0	533	682	1	150	1e-69	 267
NC_008343	New.5.CleanUp.ReferenceOTU375428	96.00	150	6	0	485	634	1	150	6e-63	 244
NC_008380	4338661	100.00	150	0	0	475	624	1	150	6e-73	 278
NC_008390	3423513	98.00	150	3	0	532	681	1	150	6e-68	 261
NC_008435	239139	98.67	150	2	0	481	630	1	150	1e-69	 267
NC_008463	827497	98.00	150	3	0	528	677	1	150	6e-68	 261
NC_008497	463794	95.33	150	7	0	559	708	1	150	3e-61	 239
NC_008508	New.59.CleanUp.ReferenceOTU396625	93.33	150	10	0	505	654	1	150	3e-56	 222
NC_008510	New.59.CleanUp.ReferenceOTU396625	93.33	150	10	0	503	652	1	150	3e-56	 222
NC_008536	New.59.CleanUp.ReferenceOTU792497	98.00	150	3	0	491	640	1	150	6e-68	 261
NC_008541	56625	100.00	150	0	0	511	660	1	150	6e-73	 278
NC_008542	3423513	98.00	150	3	0	532	681	1	150	6e-68	 261
NC_008593	New.9.CleanUp.ReferenceOTU182843	97.37	152	4	0	511	662	1	152	2e-67	 259
NC_008595	264791	98.67	150	2	0	523	672	1	150	1e-69	 267
NC_008609	4444550	99.32	148	1	0	548	695	1	148	4e-70	 268
NC_008639	New.5.CleanUp.ReferenceOTU527489	95.33	150	7	0	520	669	1	150	3e-61	 239
NC_008699	4437318	97.33	150	4	0	519	668	1	150	3e-66	 255
NC_008700	3505032	97.33	150	4	0	540	689	1	150	3e-66	 255
NC_008702	161269	98.00	150	3	0	532	681	1	150	6e-68	 261
NC_008705	New.59.CleanUp.ReferenceOTU1330879	99.31	145	1	0	514	658	1	145	2e-68	 263
NC_008710	New.38.CleanUp.ReferenceOTU122275	92.93	99	4	3	533	630	1	97	8e-32	 141
NC_008711	4318815	100.00	150	0	0	513	662	1	150	6e-73	 278
NC_008740	4119088	97.28	147	4	0	532	678	1	147	1e-64	 250
NC_008752	1120966	98.67	150	2	0	531	680	1	150	1e-69	 267
NC_008781	4395995	98.00	150	3	0	525	674	1	150	6e-68	 261
NC_008782	4044599	99.33	150	1	0	531	680	1	150	3e-71	 272
NC_008786	New.52.CleanUp.ReferenceOTU157023	96.00	150	6	0	531	680	1	150	6e-63	 244
NC_008789	New.42.CleanUp.ReferenceOTU168399	91.39	151	13	0	537	687	1	151	8e-52	 207
NC_008825	781055	98.67	150	2	0	533	682	1	150	1e-69	 267
NC_009012	New.7.CleanUp.ReferenceOTU168827	96.00	150	6	0	519	668	1	150	6e-63	 244
NC_009049	831098	98.67	150	2	0	477	626	1	150	1e-69	 267
NC_009074	3423513	98.00	150	3	0	531	680	1	150	6e-68	 261
NC_009076	3423513	98.00	150	3	0	531	680	1	150	6e-68	 261
NC_009077	New.59.CleanUp.ReferenceOTU1330879	99.31	145	1	0	514	658	1	145	2e-68	 263
NC_009142	New.7.CleanUp.ReferenceOTU281942	96.67	150	5	0	513	662	1	150	1e-64	 250
NC_009256	3423513	97.33	150	4	0	532	681	1	150	3e-66	 255
NC_009328	New.19.CleanUp.ReferenceOTU3126	97.92	144	2	1	547	690	1	143	5e-64	 248
NC_009338	90701	100.00	150	0	0	511	660	1	150	6e-73	 278
NC_009342	650171	99.33	150	1	0	516	665	1	150	3e-71	 272
NC_009380	1137749	98.00	150	3	0	505	654	1	150	6e-68	 261
NC_009428	238148	97.33	150	4	0	477	626	1	150	3e-66	 255
NC_009434	821119	99.34	152	1	0	528	679	1	152	2e-72	 276
NC_009436	210269	100.00	150	0	0	536	685	1	150	6e-73	 278
NC_009438	829702	100.00	150	0	0	538	687	1	150	6e-73	 278
NC_009439	312988	100.00	150	0	0	528	677	1	150	6e-73	 278
NC_009441	264229	98.67	150	2	0	523	672	1	150	1e-69	 267
NC_009445	245495	98.68	151	2	0	481	631	1	151	3e-70	 268
NC_009455	New.5.CleanUp.ReferenceOTU458662	88.74	151	15	2	494	643	1	150	1e-44	 183
NC_009480	New.59.CleanUp.ReferenceOTU1260109	100.00	140	0	0	524	663	12	151	2e-67	 259
NC_009483	4403866	98.00	150	3	0	544	693	1	150	6e-68	 261
NC_009484	New.42.CleanUp.ReferenceOTU119133	94.04	151	9	0	483	633	1	151	2e-58	 230
NC_009494	New.5.CleanUp.ReferenceOTU328310	97.33	150	4	0	534	683	1	150	3e-66	 255
NC_009505	823809	98.68	152	2	0	477	628	1	152	1e-70	 270
NC_009511	New.59.CleanUp.ReferenceOTU1055532	97.33	150	4	0	478	627	1	150	3e-66	 255
NC_009512	277094	99.33	150	1	0	528	677	1	150	3e-71	 272
NC_009524	4295725	99.33	150	1	0	574	723	1	150	3e-71	 272
NC_009565	264791	98.67	150	2	0	525	674	1	150	1e-69	 267
NC_009617	541328	98.68	151	2	0	508	658	1	151	4e-70	 268
NC_009648	210269	100.00	150	0	0	536	685	1	150	6e-73	 278
NC_009654	3691753	99.33	150	1	0	532	681	1	150	3e-71	 272
NC_009659	537961	100.00	150	0	0	537	686	1	150	6e-73	 278
NC_009664	240451	99.33	150	1	0	507	656	1	150	3e-71	 272
NC_009667	823809	98.68	152	2	0	477	628	1	152	1e-70	 270
NC_009674	1532107	98.67	150	2	0	545	694	1	150	1e-69	 267
NC_009675	New.59.CleanUp.ReferenceOTU1369477	96.03	151	6	0	545	695	1	151	2e-63	 246
NC_009698	New.5.CleanUp.ReferenceOTU464200	96.00	150	6	0	499	648	1	150	6e-63	 244
NC_009706	New.5.CleanUp.ReferenceOTU17429	92.00	150	12	0	509	658	1	150	6e-53	 211
NC_009715	430191	95.74	141	6	0	773	913	1	141	7e-58	 228
NC_009720	New.59.CleanUp.ReferenceOTU512154	97.20	143	4	0	474	616	1	143	2e-62	 243
NC_009725	4441266	100.00	150	0	0	542	691	1	150	6e-73	 278
NC_009792	141145	98.67	150	2	0	538	687	1	150	1e-69	 267
NC_009802	430191	95.04	141	7	0	506	646	1	141	3e-56	 222
NC_009832	274754	100.00	150	0	0	536	685	1	150	6e-73	 278
NC_009848	4477551	100.00	150	0	0	537	686	1	150	6e-73	 278
NC_009943	New.13.CleanUp.ReferenceOTU29063	96.00	150	6	0	553	702	1	150	6e-63	 244
NC_009953	1137749	98.00	150	3	0	505	654	1	150	6e-68	 261
NC_010001	159911	98.01	151	3	0	524	674	1	151	2e-68	 263
NC_010002	4469492	100.00	150	0	0	531	680	1	150	6e-73	 278
NC_010084	New.59.CleanUp.ReferenceOTU36879	97.96	147	3	0	532	678	1	147	3e-66	 255
NC_010103	823809	98.68	152	2	0	477	628	1	152	1e-70	 270
NC_010162	New.7.CleanUp.ReferenceOTU119570	98.67	150	2	0	545	694	1	150	1e-69	 267
NC_010163	1142965	94.85	97	5	0	505	601	1	97	4e-35	 152
NC_010168	56625	99.33	150	1	0	525	674	1	150	3e-71	 272
NC_010169	823809	98.68	152	2	0	477	628	1	152	1e-70	 270
NC_010170	4483058	100.00	150	0	0	535	684	1	150	6e-73	 278
NC_010172	New.5.CleanUp.ReferenceOTU167726	97.35	151	2	2	481	630	1	150	3e-66	 255
NC_010184	1532107	100.00	150	0	0	544	693	1	150	6e-73	 278
NC_010320	241694	89.19	148	14	2	521	667	2	148	1e-44	 183
NC_010321	241694	89.19	148	14	2	595	741	2	148	1e-44	 183
NC_010322	277094	99.33	150	1	0	528	677	1	150	3e-71	 272
NC_010336	535071	96.00	150	6	0	523	672	1	150	6e-63	 244
NC_010337	New.19.CleanUp.ReferenceOTU17299	87.16	148	17	2	512	658	1	147	1e-39	 167
NC_010338	161154	100.00	150	0	0	478	627	1	150	6e-73	 278
NC_010424	105370	95.97	124	5	0	549	672	1	124	4e-50	 202
NC_010465	274754	100.00	150	0	0	537	686	1	150	6e-73	 278
NC_010468	141145	100.00	150	0	0	536	685	1	150	6e-73	 278
NC_010473	141145	100.00	150	0	0	536	685	1	150	6e-73	 278
NC_010501	277094	98.67	150	2	0	528	677	1	150	1e-69	 267
NC_010505	572586	98.67	150	2	0	479	628	1	150	1e-69	 267
NC_010508	3423513	98.00	150	3	0	532	681	1	150	6e-68	 261
NC_010511	New.7.CleanUp.ReferenceOTU235695	94.00	150	9	0	479	628	1	150	6e-58	 228
NC_010516	New.5.CleanUp.ReferenceOTU464200	96.00	150	6	0	509	658	1	150	6e-63	 244
NC_010520	New.5.CleanUp.ReferenceOTU464200	96.00	150	6	0	509	658	1	150	6e-63	 244
NC_010524	1855596	97.33	150	4	0	529	678	1	150	3e-66	 255
NC_010528	New.52.CleanUp.ReferenceOTU125726	96.67	150	5	0	533	682	1	150	1e-64	 250
NC_010551	3423513	98.00	150	3	0	532	681	1	150	6e-68	 261
NC_010554	3610691	99.32	148	1	0	536	683	1	148	4e-70	 268
NC_010556	New.52.CleanUp.ReferenceOTU144875	100.00	138	0	0	565	702	14	151	3e-66	 255
NC_010571	New.42.CleanUp.ReferenceOTU45167	95.36	151	7	0	548	698	1	151	8e-62	 241
NC_010572	77193	98.64	147	2	0	508	654	1	147	6e-68	 261
NC_010577	New.52.CleanUp.ReferenceOTU57486	95.24	147	7	0	535	681	1	147	1e-59	 233
NC_010581	New.5.CleanUp.ReferenceOTU370784	99.30	143	1	0	479	621	1	143	2e-67	 259
NC_010602	574140	97.89	95	2	0	492	586	1	95	5e-39	 165
NC_010617	271644	99.33	150	1	0	517	666	1	150	3e-71	 272
NC_010622	New.59.CleanUp.ReferenceOTU920903	98.64	147	2	0	530	676	1	147	6e-68	 261
NC_010628	New.59.CleanUp.ReferenceOTU1396002	99.29	140	1	0	490	629	12	151	1e-65	 254
NC_010634	274754	100.00	150	0	0	537	686	1	150	6e-73	 278
NC_010677	535071	95.33	150	7	0	525	674	1	150	3e-61	 239
NC_010681	New.59.CleanUp.ReferenceOTU454412	97.33	150	4	0	531	680	2	151	3e-66	 255
NC_010682	136025	98.67	150	2	0	539	688	1	150	1e-69	 267
NC_010688	New.59.CleanUp.ReferenceOTU970195	96.69	151	5	0	536	686	1	151	4e-65	 252
NC_010694	210269	99.33	150	1	0	534	683	1	150	3e-71	 272
NC_010725	New.5.CleanUp.ReferenceOTU167726	97.35	151	2	2	481	630	1	150	3e-66	 255
NC_010730	New.59.CleanUp.ReferenceOTU1691644	88.07	109	13	0	596	704	31	139	2e-28	 130
NC_010794	New.53.CleanUp.ReferenceOTU1186744	91.55	142	10	2	537	677	1	141	6e-48	 195
NC_010814	1143602	98.00	150	3	0	546	695	1	150	6e-68	 261
NC_010842	574140	97.89	95	2	0	492	586	1	95	5e-39	 165
NC_010943	New.52.CleanUp.ReferenceOTU39319	99.31	145	0	1	543	686	7	151	6e-68	 261
NC_010994	4338661	100.00	150	0	0	475	624	1	150	6e-73	 278
NC_010995	New.19.CleanUp.ReferenceOTU36857	97.96	147	3	0	526	672	1	147	3e-66	 255
NC_011004	62406	99.33	150	1	0	481	630	1	150	3e-71	 272
NC_011071	635524	100.00	150	0	0	536	685	1	150	6e-73	 278
NC_011080	676211	99.33	150	1	0	536	685	1	150	3e-71	 272
NC_011083	676211	99.33	150	1	0	536	685	1	150	3e-71	 272
NC_011094	676211	99.33	150	1	0	536	685	1	150	3e-71	 272
NC_011145	New.59.CleanUp.ReferenceOTU385851	96.03	151	6	0	544	694	1	151	2e-63	 246
NC_011146	New.59.CleanUp.ReferenceOTU406055	100.00	144	0	0	547	690	1	144	1e-69	 267
NC_011149	676211	99.33	150	1	0	536	685	1	150	3e-71	 272
NC_011205	676211	99.33	150	1	0	536	685	1	150	3e-71	 272
NC_011365	New.42.CleanUp.ReferenceOTU25644	97.37	152	2	2	481	631	1	151	8e-67	 257
NC_011369	4338661	100.00	150	0	0	475	624	1	150	6e-73	 278
NC_011658	1532107	100.00	150	0	0	545	694	1	150	6e-73	 278
NC_011660	675580	96.03	151	6	0	546	696	1	151	2e-63	 246
NC_011662	4464495	99.32	147	1	0	535	681	1	147	1e-69	 267
NC_011666	New.59.CleanUp.ReferenceOTU1385911	98.68	151	2	0	484	634	1	151	3e-70	 268
NC_011725	1532107	100.00	150	0	0	544	693	1	150	6e-73	 278
NC_011726	New.11.CleanUp.ReferenceOTU52440	91.22	148	11	2	477	623	1	147	1e-49	 200
NC_011729	New.9.CleanUp.ReferenceOTU85413	94.74	152	8	0	478	629	1	152	1e-60	 237
NC_011757	New.5.CleanUp.ReferenceOTU167726	97.35	151	2	2	481	630	1	150	3e-66	 255
NC_011761	New.52.CleanUp.ReferenceOTU66539	89.73	146	13	2	536	680	7	151	4e-45	 185
NC_011769	3203828	99.29	140	1	0	541	680	1	140	1e-65	 254
NC_011770	827497	98.00	150	3	0	528	677	1	150	6e-68	 261
NC_011772	1532107	100.00	150	0	0	544	693	1	150	6e-73	 278
NC_011773	1532107	100.00	150	0	0	544	693	1	150	6e-73	 278
NC_011830	161579	100.00	151	0	0	554	704	1	151	2e-73	 279
NC_011837	New.5.CleanUp.ReferenceOTU17429	92.00	150	12	0	509	658	1	150	6e-53	 211
NC_011852	4404220	96.00	150	6	0	538	687	1	150	6e-63	 244
NC_011884	818188	91.39	151	11	2	478	627	1	150	3e-51	 206
NC_011886	56625	100.00	150	0	0	512	661	1	150	6e-73	 278
NC_011891	New.59.CleanUp.ReferenceOTU385851	96.03	151	6	0	544	694	1	151	2e-63	 246
NC_011894	New.19.CleanUp.ReferenceOTU28596	93.33	150	10	0	480	629	1	150	3e-56	 222
NC_011898	New.53.CleanUp.ReferenceOTU579238	96.00	150	6	0	649	798	1	150	6e-63	 244
NC_011963	831098	98.67	150	2	0	477	626	1	150	1e-69	 267
NC_011969	1532107	100.00	150	0	0	544	693	1	150	6e-73	 278
NC_011979	284868	99.33	150	1	0	548	697	1	150	3e-71	 272
NC_011985	4338661	100.00	150	0	0	476	625	1	150	6e-73	 278
NC_011989	4045633	98.00	150	3	0	476	625	1	150	6e-68	 261
NC_011992	4044599	99.33	150	1	0	531	680	1	150	3e-71	 272
NC_012004	4424239	99.34	152	1	0	538	689	1	152	2e-72	 276
NC_012039	430191	95.74	141	6	0	510	650	1	141	6e-58	 228
NC_012207	264791	98.67	150	2	0	525	674	1	150	1e-69	 267
NC_012214	676211	98.67	150	2	0	534	683	1	150	1e-69	 267
NC_012438	111129	100.00	88	0	0	501	588	1	88	2e-38	 163
NC_012472	1532107	100.00	150	0	0	544	693	1	150	6e-73	 278
NC_012483	156636	96.69	151	3	2	485	634	1	150	1e-64	 250
NC_012488	675580	96.03	151	6	0	545	695	1	151	2e-63	 246
NC_012489	New.59.CleanUp.ReferenceOTU1221851	97.33	150	4	0	514	663	1	150	3e-66	 255
NC_012491	New.52.CleanUp.ReferenceOTU144891	96.03	151	6	0	531	681	1	151	2e-63	 246
NC_012522	New.59.CleanUp.ReferenceOTU1072262	100.00	140	0	0	518	657	12	151	2e-67	 259
NC_012526	New.5.CleanUp.ReferenceOTU446412	94.67	150	8	0	507	656	1	150	1e-59	 233
NC_012560	1119053	100.00	150	0	0	527	676	1	150	6e-73	 278
NC_012563	New.5.CleanUp.ReferenceOTU464200	96.00	150	6	0	509	658	1	150	6e-63	 244
NC_012658	New.5.CleanUp.ReferenceOTU464200	96.00	150	6	0	509	658	1	150	6e-63	 244
NC_012659	1532107	100.00	150	0	0	544	693	1	150	6e-73	 278
NC_012660	4352233	100.00	150	0	0	528	677	1	150	6e-73	 278
NC_012669	New.53.CleanUp.ReferenceOTU64107	96.67	150	5	0	518	667	1	150	1e-64	 250
NC_012673	4480598	99.34	151	1	0	553	703	1	151	8e-72	 274
NC_012724	3423513	98.00	150	3	0	533	682	1	150	6e-68	 261
NC_012731	210269	100.00	150	0	0	536	685	1	150	6e-73	 278
NC_012778	316732	99.34	152	1	0	526	677	1	152	2e-72	 276
NC_012791	New.7.CleanUp.ReferenceOTU185892	98.64	147	2	0	533	679	1	147	6e-68	 261
NC_012796	New.5.CleanUp.ReferenceOTU281850	93.33	150	10	0	543	692	1	150	3e-56	 222
NC_012803	4422405	100.00	150	0	0	511	660	1	150	6e-73	 278
NC_012850	4338661	100.00	150	0	0	475	624	1	150	6e-73	 278
NC_012856	136025	98.67	150	2	0	539	688	1	150	1e-69	 267
NC_012881	New.5.CleanUp.ReferenceOTU409824	92.76	152	7	4	546	695	1	150	1e-54	 217
NC_012917	274365	99.33	150	1	0	537	686	1	150	3e-71	 272
NC_012918	4403866	98.67	150	2	0	547	696	1	150	1e-69	 267
NC_012947	141145	100.00	150	0	0	536	685	1	150	6e-73	 278
NC_012967	141145	100.00	150	0	0	536	685	1	150	6e-73	 278
NC_012971	141145	100.00	150	0	0	536	685	1	150	6e-73	 278
NC_012988	New.5.CleanUp.ReferenceOTU167726	97.35	151	2	2	481	630	1	150	3e-66	 255
NC_013016	4431355	96.00	150	6	0	541	690	1	150	6e-63	 244
NC_013061	New.53.CleanUp.ReferenceOTU131085	99.31	144	1	0	528	671	1	144	6e-68	 261
NC_013062	4455618	96.67	150	5	0	523	672	1	150	1e-64	 250
NC_013119	823809	98.68	152	2	0	477	628	1	152	1e-70	 270
NC_013131	New.59.CleanUp.ReferenceOTU733275	97.35	151	4	0	503	653	1	151	8e-67	 257
NC_013132	New.52.CleanUp.ReferenceOTU8235	97.35	151	4	0	529	679	1	151	8e-67	 257
NC_013159	13024	98.68	151	1	1	512	661	1	151	1e-69	 267
NC_013161	New.11.CleanUp.ReferenceOTU52440	91.22	148	11	2	477	623	1	147	1e-49	 200
NC_013173	New.5.CleanUp.ReferenceOTU464553	94.56	147	8	0	541	687	1	147	6e-58	 228
NC_013194	New.59.CleanUp.ReferenceOTU602796	97.26	146	4	0	535	680	6	151	5e-64	 248
NC_013209	New.5.CleanUp.ReferenceOTU51724	94.67	150	8	0	481	630	1	150	1e-59	 233
